id,text,label,pos
,links,I-file,NNS
,.,O,.
Sentence: 5726,FIN4,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Tor,B-tool,NNP
,to,O,TO
,log,O,VB
,in,O,IN
,to,O,TO
,victims,B-application,NNS
,',O,POS
,email,B-information,NN
,accounts,I-information,NNS
,.,O,.
Sentence: 5727,FIN4,B-software,NNP
,has,O,VBZ
,lured,O,VBN
,victims,B-application,NNS
,to,O,TO
,click,O,VB
,malicious,B-file,JJ
,links,I-file,NNS
,delivered,O,VBN
,via,O,IN
,spearphishing,O,VBG
,emails,O,NNS
,.,O,.
Sentence: 5728,FIN4,B-software,NNP
,has,O,VBZ
,lured,O,VBN
,victims,B-application,NNS
,to,O,TO
,launch,O,VB
,malicious,B-file,JJ
,attachments,I-file,NNS
,delivered,O,VBN
,via,O,IN
,spearphishing,O,VBG
,emails,O,NNS
,.,O,.
Sentence: 5729,FIN4,B-software,NNP
,has,O,VBZ
,used,O,VBN
,legitimate,B-information,JJ
,credentials,I-information,NNS
,to,O,TO
,hijack,O,VB
,email,O,JJ
,communications,O,NNS
,.,O,.
Sentence: 5730,FIN5,B-software,NNP
,scans,O,VBZ
,processes,B-tool,NNS
,on,O,IN
,all,B-application,DT
,victim,I-application,NN
,systems,I-application,NNS
,in,O,IN
,the,O,DT
,environment,O,NN
,and,O,CC
,uses,O,NNS
,automated,B-information,VBD
,scripts,I-information,NNS
,to,O,TO
,pull,O,VB
,back,O,RP
,the,O,DT
,results,O,NNS
,.,O,.
Sentence: 5731,FIN5,B-software,NNP
,has,O,VBZ
,has,O,VBZ
,used,O,VBN
,the,B-tool,DT
,tool,I-tool,NN
,GET2,I-tool,NNP
,Penetrator,I-tool,NNP
,to,O,TO
,look,O,VB
,for,O,IN
,remote,O,JJ
,login,O,NN
,and,O,CC
,hard-coded,B-information,JJ
,credentials,I-information,NNS
,.,O,.
Sentence: 5732,FIN5,B-software,NNP
,scans,O,VBZ
,processes,B-tool,NNS
,on,O,IN
,all,B-application,DT
,victim,I-application,NN
,systems,I-application,NNS
,in,O,IN
,the,O,DT
,environment,O,NN
,and,O,CC
,uses,O,NNS
,automated,B-information,VBD
,scripts,I-information,NNS
,to,O,TO
,pull,O,VB
,back,O,RP
,the,O,DT
,results,O,NNS
,.,O,.
Sentence: 5733,FIN5,B-software,NNP
,scripts,I-software,NNS
,save,O,VBP
,memory,O,NN
,dump,O,NN
,data,B-information,NNS
,into,O,IN
,a,B-file,DT
,specific,I-file,JJ
,directory,I-file,NN
,on,O,IN
,hosts,B-device,NNS
,in,O,IN
,the,O,DT
,victim,O,NN
,environment,O,NN
,.,O,.
Sentence: 5734,FIN5,B-software,NNP
,has,O,VBZ
,used,O,VBN
,legitimate,O,JJ
,VPN,O,NNP
,",",O,","
,Citrix,O,NNP
,",",O,","
,or,O,CC
,VNC,B-information,NNP
,credentials,I-information,NNS
,to,O,TO
,maintain,O,VB
,access,O,NN
,to,O,TO
,a,O,DT
,victim,O,NN
,environment,O,NN
,.,O,.
Sentence: 5735,FIN5,B-software,NNP
,has,O,VBZ
,obtained,O,VBN
,and,O,CC
,used,O,VBN
,a,O,DT
,customized,O,JJ
,version,O,NN
,of,O,IN
,PsExec,B-tool,NNP
,",",O,","
,as,O,RB
,well,O,RB
,as,O,IN
,use,O,NN
,other,B-tool,JJ
,tools,I-tool,NNS
,such,O,JJ
,as,O,IN
,pwdump,O,NN
,",",O,","
,SDelete,O,NNP
,",",O,","
,and,O,CC
,Windows,O,NNP
,Credential,O,NNP
,Editor,O,NNP
,.,O,.
Sentence: 5736,FIN5,B-software,NNP
,has,O,VBZ
,used,O,VBN
,the,O,DT
,open,O,JJ
,source,O,NN
,tool,O,NN
,Essential,O,NNP
,NetTools,O,NNP
,to,O,TO
,map,O,VB
,the,B-device,DT
,network,I-device,NN
,and,O,CC
,build,O,VB
,a,O,DT
,list,O,NN
,of,O,IN
,targets,O,NNS
,.,O,.
Sentence: 5737,FIN5,B-software,NNP
,has,O,VBZ
,used,O,VBN
,legitimate,O,JJ
,VPN,O,NNP
,",",O,","
,RDP,O,NNP
,",",O,","
,Citrix,O,NNP
,",",O,","
,or,O,CC
,VNC,B-information,NNP
,credentials,I-information,NNS
,to,O,TO
,maintain,O,VB
,access,O,NN
,to,O,TO
,a,O,DT
,victim,O,NN
,environment,O,NN
,.,O,.
Sentence: 5738,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,has,O,VBZ
,used,O,VBN
,Metasploit,B-tool,NNP
,’s,O,NNP
,named-pipe,B-information,JJ
,impersonation,I-information,NN
,technique,I-information,NN
,to,O,TO
,escalate,O,VB
,privileges,O,NNS
,.,O,.
Sentence: 5739,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Metasploit,B-tool,NNP
,’s,O,NNP
,PsExec,B-tool,NNP
,NTDSGRAB,I-tool,NNP
,module,I-tool,NN
,to,O,TO
,obtain,O,VB
,a,O,DT
,copy,O,NN
,of,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,Active,B-information,NNP
,Directory,I-information,NNP
,database,I-information,NN
,.,O,.
Sentence: 5740,Following,O,VBG
,data,O,NNS
,collection,O,NN
,",",O,","
,FIN6,B-software,NNP
,has,O,VBZ
,compressed,O,VBN
,log,B-file,NN
,files,I-file,NNS
,into,O,IN
,a,O,DT
,ZIP,O,NNP
,archive,O,JJ
,prior,O,NN
,to,O,TO
,staging,O,VBG
,and,O,CC
,exfiltration,O,NN
,.,O,.
Sentence: 5741,FIN6,B-software,NNP
,has,O,VBZ
,encoded,O,VBN
,data,B-information,NNS
,gathered,O,VBN
,from,O,IN
,the,B-application,DT
,victim,I-application,NN
,with,O,IN
,a,B-tool,DT
,simple,I-tool,JJ
,substitution,I-tool,NN
,cipher,I-tool,NN
,and,O,CC
,single-byte,B-tool,JJ
,XOR,I-tool,NNP
,using,O,VBG
,the,B-file,DT
,0xAA,I-file,CD
,key,I-file,NN
,",",O,","
,and,O,CC
,Base64,B-tool,NNP
,with,O,IN
,character,O,NN
,permutation,O,NN
,.,O,.
Sentence: 5742,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,a,B-information,DT
,script,I-information,NN
,to,O,TO
,iterate,O,VB
,through,O,IN
,a,O,DT
,list,O,NN
,of,O,IN
,compromised,B-application,JJ
,PoS,I-application,NNP
,systems,I-application,NNS
,",",O,","
,copy,O,NN
,and,O,CC
,remove,O,VB
,data,B-information,NNS
,to,O,TO
,a,B-file,DT
,log,I-file,NN
,file,I-file,NN
,.,O,.
Sentence: 5743,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Registry,B-file,NNP
,Run,I-file,NNP
,keys,I-file,VBD
,to,O,TO
,establish,O,VB
,persistence,O,NN
,for,O,IN
,its,B-tool,PRP$
,downloader,I-tool,NN
,tools,I-tool,NNS
,known,O,VBN
,as,O,IN
,HARDTACK,O,NNP
,and,O,CC
,SHIPBREAD,O,NNP
,.,O,.
Sentence: 5744,FIN6,B-software,NNP
,has,O,VBZ
,extracted,O,VBN
,password,B-information,NN
,hashes,I-information,NNS
,from,O,IN
,ntds.dit,B-file,NN
,to,O,TO
,crack,O,VB
,offline,O,NN
,.,O,.
Sentence: 5745,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,scripting,O,VBG
,to,O,TO
,iterate,O,VB
,through,O,IN
,a,O,DT
,list,O,NN
,of,O,IN
,compromised,B-application,JJ
,PoS,I-application,NNP
,systems,I-application,NNS
,",",O,","
,copy,O,NN
,data,B-information,NNS
,to,O,TO
,a,B-file,DT
,log,I-file,NN
,file,I-file,NN
,",",O,","
,and,O,CC
,remove,O,VB
,the,B-file,DT
,original,I-file,JJ
,data,I-file,NNS
,files,I-file,NNS
,.,O,.
Sentence: 5746,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,PowerShell,B-tool,NNP
,to,O,TO
,gain,O,VB
,access,O,NN
,to,O,TO
,merchant,O,VB
,’s,O,JJ
,networks,B-device,NNS
,",",O,","
,and,O,CC
,a,B-tool,DT
,Metasploit,I-tool,NNP
,PowerShell,I-tool,NNP
,module,I-tool,NN
,to,O,TO
,download,O,VB
,and,O,CC
,execute,O,VB
,shellcode,B-tool,NN
,and,O,CC
,to,O,TO
,set,O,VB
,up,O,RP
,a,O,DT
,local,O,JJ
,listener,O,NN
,.,O,.
Sentence: 5747,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,malicious,B-tool,JJ
,JavaScript,I-tool,NNP
,to,O,TO
,steal,O,VB
,payment,B-information,NN
,card,I-information,NN
,data,I-information,NNS
,from,O,IN
,e-commerce,O,NN
,sites,O,NNS
,.,O,.
Sentence: 5748,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,the,O,DT
,Stealer,O,NNP
,One,O,NNP
,credential,O,NN
,stealer,O,NN
,to,O,TO
,target,O,VB
,e-mail,O,JJ
,and,O,CC
,file,B-tool,NN
,transfer,I-tool,NN
,utilities,I-tool,NNS
,including,O,VBG
,FTP,B-tool,NNP
,.,O,.
Sentence: 5749,FIN6,B-software,NNP
,has,O,VBZ
,collected,O,VBN
,schemas,B-information,NNS
,and,O,CC
,user,B-information,JJ
,accounts,I-information,NNS
,from,O,IN
,systems,B-application,NNS
,running,O,VBG
,SQL,B-device,NNP
,Server,I-device,NNP
,.,O,.
Sentence: 5750,FIN6,B-software,NNP
,has,O,VBZ
,collected,O,VBN
,and,O,CC
,exfiltrated,O,VBN
,payment,B-information,NN
,card,I-information,NN
,data,I-information,NNS
,from,O,IN
,compromised,B-application,VBN
,systems,I-application,NNS
,.,O,.
Sentence: 5751,FIN6,B-software,NNP
,actors,I-software,NNS
,have,O,VBP
,compressed,O,VBN
,data,B-information,NNS
,from,O,IN
,remote,B-application,JJ
,systems,I-application,NNS
,and,O,CC
,moved,O,VBD
,it,O,PRP
,to,O,TO
,another,B-application,DT
,staging,I-application,VBG
,system,I-application,NN
,before,O,IN
,exfiltration,O,NN
,.,O,.
Sentence: 5752,FIN6,B-software,NNP
,used,O,VBD
,the,B-tool,DT
,Plink,I-tool,NNP
,command-line,I-tool,JJ
,utility,I-tool,NN
,to,O,TO
,create,O,VB
,SSH,O,NNP
,tunnels,O,NNS
,to,O,TO
,C2,B-device,NNP
,servers,I-device,NNS
,.,O,.
Sentence: 5753,FIN6,B-software,NNP
,has,O,VBZ
,sent,O,VBN
,stolen,B-information,VBN
,payment,I-information,NN
,card,I-information,NN
,data,I-information,NNS
,to,O,TO
,remote,B-device,VB
,servers,I-device,NNS
,via,O,IN
,HTTP,B-tool,NNP
,POSTs,I-tool,NNP
,.,O,.
Sentence: 5754,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,tools,B-tool,NNS
,to,O,TO
,exploit,O,VB
,Windows,B-tool,NNP
,vulnerabilities,I-tool,NNS
,in,O,IN
,order,O,NN
,to,O,TO
,escalate,O,VB
,privileges,O,NNS
,.,O,.
Sentence: 5755,FIN6,B-software,NNP
,has,O,VBZ
,removed,O,VBN
,files,B-file,NNS
,from,O,IN
,victim,B-device,NN
,machines,I-device,NNS
,.,O,.
Sentence: 5756,FIN6,B-software,NNP
,used,O,VBD
,publicly,B-device,RB
,available,I-device,JJ
,tools,I-device,NNS
,servers,I-device,NNS
,",",O,","
,and,O,CC
,NetBIOS,O,NNP
,.,O,.
Sentence: 5757,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,encoded,B-tool,VBN
,PowerShell,I-tool,NNP
,commands,I-tool,NNS
,.,O,.
Sentence: 5758,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Windows,O,NNP
,Credential,O,NNP
,Editor,O,NNP
,for,O,IN
,credential,O,JJ
,dumping,O,NN
,.,O,.
Sentence: 5759,FIN6,B-software,NNP
,has,O,VBZ
,targeted,O,VBN
,victims,B-application,NNS
,with,O,IN
,e-mails,O,JJ
,containing,O,VBG
,malicious,B-file,JJ
,attachments,I-file,NNS
,.,O,.
Sentence: 5760,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,fake,O,JJ
,job,O,NN
,advertisements,O,NNS
,sent,O,VBD
,via,O,IN
,LinkedIn,O,NNP
,to,O,TO
,spearphish,O,VB
,targets,O,NNS
,.,O,.
Sentence: 5761,FIN6,B-software,NNP
,used,O,VBD
,the,B-tool,DT
,Plink,I-tool,NNP
,command-line,I-tool,JJ
,utility,I-tool,NN
,to,O,TO
,create,O,VB
,SSH,O,NNP
,tunnels,O,NNS
,to,O,TO
,C2,B-device,NNP
,servers,I-device,NNS
,.,O,.
Sentence: 5762,FIN6,B-software,NNP
,used,O,VBD
,RDP,B-tool,NNP
,to,O,TO
,move,O,VB
,laterally,O,RB
,in,O,IN
,victim,B-device,NN
,networks,I-device,NNS
,.,O,.
Sentence: 5763,FIN6,B-software,NNP
,used,O,VBD
,publicly,B-device,RB
,available,I-device,JJ
,tools,I-device,NNS
,servers,I-device,NNS
,",",O,","
,and,O,CC
,NetBIOS,O,NNP
,.,O,.
Sentence: 5764,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,scheduled,B-tool,VBN
,tasks,I-tool,NNS
,to,O,TO
,establish,O,VB
,persistence,O,NN
,for,O,IN
,various,B-software,JJ
,malware,I-software,NN
,it,O,PRP
,uses,O,VBZ
,",",O,","
,including,O,VBG
,downloaders,B-tool,NNS
,known,O,VBN
,as,O,IN
,HARDTACK,O,NNP
,and,O,CC
,SHIPBREAD,O,NNP
,and,O,CC
,FrameworkPOS,O,NNP
,.,O,.
Sentence: 5765,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Comodo,O,NNP
,code-signing,O,JJ
,certificates,O,NNS
,.,O,.
Sentence: 5766,FIN6,B-software,NNP
,has,O,VBZ
,created,O,VBN
,Windows,B-tool,NNP
,services,I-tool,NNS
,to,O,TO
,execute,O,VB
,encoded,B-tool,JJ
,PowerShell,I-tool,NNP
,commands,I-tool,NNS
,.,O,.
Sentence: 5767,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,malicious,B-file,JJ
,documents,I-file,NNS
,to,O,TO
,lure,O,VB
,victims,B-application,NNS
,into,O,IN
,allowing,O,VBG
,execution,O,NN
,of,O,IN
,PowerShell,B-information,NNP
,scripts,I-information,NNS
,.,O,.
Sentence: 5768,To,O,TO
,move,O,VB
,laterally,O,RB
,on,O,IN
,a,B-device,DT
,victim,I-device,NN
,network,I-device,NN
,",",O,","
,FIN6,B-software,NNP
,has,O,VBZ
,used,O,VBN
,credentials,B-information,NNS
,stolen,O,VBN
,from,O,IN
,various,B-application,JJ
,systems,I-application,NNS
,on,O,IN
,which,O,WDT
,it,O,PRP
,gathered,O,VBD
,usernames,O,NNS
,and,O,CC
,password,B-information,NN
,hashes,I-information,NNS
,.,O,.
Sentence: 5769,FIN7,B-software,NNP
,has,O,VBZ
,registered,O,VBN
,look-alike,O,JJ
,domains,O,NNS
,for,O,IN
,use,O,NN
,in,O,IN
,phishing,O,VBG
,campaigns,O,NNS
,.,O,.
Sentence: 5770,FIN7,B-software,NNP
,has,O,VBZ
,performed,O,VBN
,C2,B-device,NNP
,using,O,VBG
,DNS,B-tool,NNP
,via,O,IN
,A,O,NNP
,",",O,","
,OPT,O,NNP
,",",O,","
,and,O,CC
,TXT,O,NNP
,records,O,NNS
,.,O,.
Sentence: 5771,FIN7,B-software,NNP
,used,O,VBD
,SQL,B-information,NNP
,scripts,I-information,NNS
,to,O,TO
,help,O,VB
,perform,O,VB
,tasks,B-tool,NNS
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,machine,B-device,NN
,.,O,.
Sentence: 5772,FIN7,B-software,NNP
,used,O,VBD
,the,B-tool,DT
,command,I-tool,NN
,prompt,I-tool,NN
,to,O,TO
,launch,O,VB
,commands,B-tool,NNS
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,machine,B-device,NN
,.,O,.
Sentence: 5773,FIN7,B-software,NNP
,used,O,VBD
,VBS,B-information,NNP
,scripts,I-information,NNS
,to,O,TO
,help,O,VB
,perform,O,VB
,tasks,B-tool,NNS
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,machine,B-device,NN
,.,O,.
Sentence: 5774,FIN7,B-software,NNP
,created,O,VBD
,new,B-tool,JJ
,Windows,I-tool,NNP
,services,I-tool,NNS
,and,O,CC
,added,O,VBD
,them,O,PRP
,to,O,TO
,the,B-file,DT
,startup,I-file,NN
,directories,I-file,NNS
,for,O,IN
,persistence,O,NN
,.,O,.
Sentence: 5775,FIN7,B-software,NNP
,has,O,VBZ
,encrypted,O,VBN
,virtual,O,JJ
,disk,O,NN
,volumes,O,NNS
,on,O,IN
,ESXi,B-device,NNP
,servers,I-device,NNS
,using,O,VBG
,a,O,DT
,version,O,NN
,of,O,IN
,Darkside,O,NNP
,ransomware,O,NN
,.,O,.
Sentence: 5776,FIN7,B-software,NNP
,has,O,VBZ
,collected,O,VBN
,files,B-file,NNS
,and,O,CC
,other,B-information,JJ
,sensitive,I-information,JJ
,information,I-information,NN
,from,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,network,I-device,NN
,.,O,.
Sentence: 5777,FIN7,B-software,NNP
,has,O,VBZ
,developed,O,VBN
,malware,B-software,NN
,for,O,IN
,use,O,NN
,in,O,IN
,operations,O,NNS
,",",O,","
,including,O,VBG
,the,O,DT
,creation,O,NN
,of,O,IN
,infected,B-device,JJ
,removable,I-device,JJ
,media,I-device,NNS
,.,O,.
Sentence: 5778,FIN7,B-software,NNP
,has,O,VBZ
,exfiltrated,O,VBN
,stolen,B-information,VBN
,data,I-information,NNS
,to,O,TO
,the,O,DT
,MEGA,O,NNP
,file,O,NN
,sharing,O,VBG
,site,O,NN
,.,O,.
Sentence: 5779,FIN7,B-software,NNP
,has,O,VBZ
,exploited,O,VBN
,ZeroLogon,O,NNP
,against,O,IN
,vulnerable,B-device,JJ
,domain,I-device,NN
,controllers,I-device,NNS
,.,O,.
Sentence: 5780,FIN7,B-software,NNP
,’s,O,NNP
,Harpy,B-software,NNP
,backdoor,I-software,NN
,malware,I-software,NN
,can,O,MD
,use,O,VB
,DNS,B-tool,NNP
,as,O,IN
,a,O,DT
,backup,O,NN
,channel,O,NN
,for,O,IN
,C2,B-device,NNP
,if,O,IN
,HTTP,O,NNP
,fails,O,VBZ
,.,O,.
Sentence: 5781,FIN7,B-software,NNP
,has,O,VBZ
,downloaded,O,VBN
,additional,B-software,JJ
,malware,I-software,NN
,to,O,TO
,execute,O,VB
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,machine,B-device,NN
,",",O,","
,including,O,VBG
,by,O,IN
,using,O,VBG
,a,B-information,DT
,PowerShell,I-information,NNP
,script,I-information,NN
,to,O,TO
,launch,O,VB
,shellcode,B-tool,NN
,that,O,WDT
,retrieves,O,VBZ
,an,B-information,DT
,additional,I-information,JJ
,payload,I-information,NN
,.,O,.
Sentence: 5782,FIN7,B-software,NNP
,spear,O,VBP
,phishing,O,VBG
,campaigns,O,NNS
,have,O,VBP
,included,O,VBN
,malicious,B-file,JJ
,Word,I-file,NNP
,documents,I-file,NNS
,with,O,IN
,DDE,O,NNP
,execution,O,NN
,.,O,.
Sentence: 5783,FIN7,B-software,NNP
,has,O,VBZ
,attempted,O,VBN
,to,O,TO
,run,O,VB
,Darkside,O,NNP
,ransomware,O,NN
,with,O,IN
,the,O,DT
,filename,O,NN
,sleep.exe,O,NN
,.,O,.
Sentence: 5784,FIN7,B-software,NNP
,has,O,VBZ
,used,O,VBN
,port-protocol,O,JJ
,mismatches,O,NNS
,on,O,IN
,ports,O,NNS
,such,O,JJ
,as,O,IN
,53,O,CD
,",",O,","
,80,O,CD
,",",O,","
,443,O,CD
,",",O,","
,and,O,CC
,8080,O,CD
,during,O,IN
,C2,B-device,NNP
,.,O,.
Sentence: 5785,FIN7,B-software,NNP
,has,O,VBZ
,used,O,VBN
,fragmented,B-information,VBN
,strings,I-information,NNS
,",",O,","
,environment,O,NN
,variables,O,NNS
,",",O,","
,standard,O,JJ
,input,O,NN
,",",O,","
,and,O,CC
,native,B-tool,JJ
,character-replacement,I-tool,JJ
,functionalities,I-tool,NNS
,to,O,TO
,obfuscate,O,VB
,commands,B-tool,NNS
,.,O,.
Sentence: 5786,FIN7,B-software,NNP
,sent,O,VBD
,spearphishing,O,VBG
,emails,O,NNS
,with,O,IN
,either,O,DT
,malicious,B-file,JJ
,Microsoft,I-file,NNP
,Documents,I-file,NNP
,or,O,CC
,RTF,B-file,NNP
,files,I-file,NNS
,attached,O,VBN
,.,O,.
Sentence: 5787,FIN7,B-software,NNP
,has,O,VBZ
,conducted,O,VBN
,broad,O,JJ
,phishing,O,NN
,campaigns,O,NNS
,using,O,VBG
,malicious,B-file,JJ
,links,I-file,NNS
,.,O,.
Sentence: 5788,FIN7,B-software,NNP
,has,O,VBZ
,used,O,VBN
,RDP,B-tool,NNP
,to,O,TO
,move,O,VB
,laterally,O,RB
,in,O,IN
,victim,O,NN
,environments,O,NNS
,.,O,.
Sentence: 5789,FIN7,B-software,NNP
,has,O,VBZ
,used,O,VBN
,TightVNC,B-tool,NNP
,to,O,TO
,control,O,VB
,compromised,B-device,JJ
,hosts,I-device,NNS
,.,O,.
Sentence: 5790,FIN7,B-software,NNP
,malware,I-software,NN
,has,O,VBZ
,created,O,VBN
,scheduled,B-tool,VBN
,tasks,I-tool,NNS
,to,O,TO
,establish,O,VB
,persistence,O,NN
,.,O,.
Sentence: 5791,FIN7,B-software,NNP
,captured,O,VBD
,screenshots,O,NNS
,and,O,CC
,desktop,O,VB
,video,O,NN
,recordings,O,NNS
,.,O,.
Sentence: 5792,FIN7,B-software,NNP
,has,O,VBZ
,signed,O,VBN
,Carbanak,B-information,NNP
,payloads,I-information,NNS
,with,O,IN
,legally,O,RB
,purchased,O,VBN
,code,O,NN
,signing,O,VBG
,certificates,O,NNS
,.,O,.
Sentence: 5793,FIN7,B-software,NNP
,has,O,VBZ
,also,O,RB
,digitally,O,RB
,signed,O,VBN
,their,B-file,PRP$
,phishing,I-file,NN
,documents,I-file,NNS
,",",O,","
,backdoors,B-tool,NNS
,and,O,CC
,other,B-tool,JJ
,staging,I-tool,NN
,tools,I-tool,NNS
,to,O,TO
,bypass,O,VB
,security,O,NN
,controls,O,NNS
,.,O,.
Sentence: 5794,FIN7,B-software,NNP
,has,O,VBZ
,used,O,VBN
,mshta.exe,B-tool,NNS
,to,O,TO
,execute,O,VB
,VBScript,B-tool,NNP
,to,O,TO
,execute,O,VB
,malicious,B-information,JJ
,code,I-information,NN
,on,O,IN
,victim,B-application,NN
,systems,I-application,NNS
,.,O,.
Sentence: 5795,FIN7,B-software,NNP
,has,O,VBZ
,used,O,VBN
,malicious,B-file,JJ
,links,I-file,NNS
,to,O,TO
,lure,O,VB
,victims,B-application,NNS
,into,O,IN
,downloading,O,VBG
,malware,B-software,NN
,.,O,.
Sentence: 5796,FIN7,B-software,NNP
,lured,O,VBD
,victims,B-application,NNS
,to,O,TO
,double-click,O,VB
,on,O,IN
,images,O,NNS
,in,O,IN
,the,B-file,DT
,attachments,I-file,NNS
,they,O,PRP
,sent,O,VBD
,which,O,WDT
,would,O,MD
,then,O,RB
,execute,O,VB
,the,B-file,DT
,hidden,I-file,JJ
,LNK,I-file,NNP
,file,I-file,NN
,.,O,.
Sentence: 5797,FIN7,B-software,NNP
,has,O,VBZ
,harvested,O,VBN
,valid,B-information,JJ
,administrative,I-information,JJ
,credentials,I-information,NNS
,for,O,IN
,lateral,O,JJ
,movement,O,NN
,.,O,.
Sentence: 5798,FIN7,B-software,NNP
,created,O,VBD
,a,O,DT
,custom,O,NN
,video,O,NN
,recording,O,VBG
,capability,O,NN
,that,O,WDT
,could,O,MD
,be,O,VB
,used,O,VBN
,to,O,TO
,monitor,O,VB
,operations,O,NNS
,in,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,environment,B-information,NN
,.,O,.
Sentence: 5799,FIN8,B-software,NNP
,has,O,VBZ
,used,O,VBN
,HTTPS,B-tool,NNP
,for,O,IN
,command,O,NN
,and,O,CC
,control,O,NN
,.,O,.
Sentence: 5800,FIN8,B-software,NNP
,has,O,VBZ
,used,O,VBN
,RAR,B-tool,NNP
,to,O,TO
,compress,O,VB
,collected,B-information,VBN
,data,I-information,NNS
,before,O,IN
,exfiltration,O,NN
,.,O,.
Sentence: 5801,FIN8,B-software,NNP
,’s,O,NNP
,malicious,B-information,JJ
,spearphishing,I-information,VBG
,payloads,I-information,NNS
,are,O,VBP
,executed,O,VBN
,as,O,IN
,PowerShell,B-tool,NNP
,.,O,.
Sentence: 5802,FIN8,B-software,NNP
,has,O,VBZ
,also,O,RB
,used,O,VBN
,PowerShell,B-tool,NNP
,for,O,IN
,lateral,O,JJ
,movement,O,NN
,and,O,CC
,credential,O,JJ
,access,O,NN
,.,O,.
Sentence: 5803,FIN8,B-software,NNP
,has,O,VBZ
,used,O,VBN
,a,B-file,DT
,Batch,I-file,NNP
,file,I-file,NN
,to,O,TO
,automate,O,VB
,frequently,O,RB
,executed,O,VBN
,post,O,NN
,compromise,O,NN
,cleanup,O,NN
,activities,O,NNS
,.,O,.
Sentence: 5804,FIN8,B-software,NNP
,has,O,VBZ
,also,O,RB
,executed,O,VBN
,commands,B-tool,NNS
,remotely,O,RB
,via,O,IN
,cmd,B-tool,NN
,.,O,.
Sentence: 5805,FIN8,B-software,NNP
,aggregates,O,NNS
,staged,B-information,VBD
,data,I-information,NNS
,from,O,IN
,a,B-device,DT
,network,I-device,NN
,into,O,IN
,a,O,DT
,single,O,JJ
,location,O,NN
,.,O,.
Sentence: 5806,FIN8,B-software,NNP
,has,O,VBZ
,used,O,VBN
,WMI,O,NNP
,event,O,NN
,subscriptions,O,NNS
,for,O,IN
,persistence,O,NN
,.,O,.
Sentence: 5807,FIN8,B-software,NNP
,has,O,VBZ
,used,O,VBN
,FTP,B-tool,NNP
,to,O,TO
,exfiltrate,O,VB
,collected,B-information,VBN
,data,I-information,NNS
,.,O,.
Sentence: 5808,FIN8,B-software,NNP
,has,O,VBZ
,exploited,O,VBN
,the,B-tool,DT
,CVE-2016-0167,I-tool,NNP
,local,I-tool,JJ
,vulnerability,I-tool,NN
,.,O,.
Sentence: 5809,FIN8,B-software,NNP
,has,O,VBZ
,cleared,O,VBN
,logs,O,NNS
,during,O,IN
,post,O,NN
,compromise,O,NN
,cleanup,O,NN
,activities,O,NNS
,.,O,.
Sentence: 5810,FIN8,B-software,NNP
,has,O,VBZ
,used,O,VBN
,remote,O,JJ
,code,O,NN
,execution,O,NN
,to,O,TO
,download,O,VB
,subsequent,B-information,JJ
,payloads,I-information,NNS
,.,O,.
Sentence: 5811,FIN8,B-software,NNP
,has,O,VBZ
,deleted,O,VBN
,Registry,B-file,NNP
,keys,I-file,NNS
,during,O,IN
,post,O,NN
,compromise,O,NN
,cleanup,O,NN
,activities,O,NNS
,.,O,.
Sentence: 5812,FIN8,B-software,NNP
,also,O,RB
,obfuscates,O,VBZ
,malicious,O,JJ
,macros,O,NNS
,delivered,O,VBN
,as,O,IN
,payloads,B-information,NNS
,.,O,.
Sentence: 5813,FIN8,B-software,NNP
,has,O,VBZ
,distributed,O,VBN
,targeted,O,VBN
,emails,O,NNS
,containing,O,VBG
,Word,B-file,NNP
,documents,I-file,NNS
,with,O,IN
,embedded,O,JJ
,malicious,O,JJ
,macros,O,NNS
,.,O,.
Sentence: 5814,FIN8,B-software,NNP
,has,O,VBZ
,distributed,O,VBN
,targeted,O,VBN
,emails,O,NNS
,containing,O,VBG
,links,B-file,NNS
,to,O,TO
,malicious,B-file,JJ
